Year,DOY,TEA_T,ET
2009,191,4.05780803,5.054188604
2009,192,4.422488624,5.177713858
2009,193,3.865329902,4.591158962
2009,194,4.17572909,5.384223785
2009,195,4.715061742,5.701510176
2009,196,5.022496678,6.011664048
2009,197,5.592795977,6.157993713
2009,198,4.457334663,5.93110745
2009,199,4.937569468,5.649580428
2009,200,4.170178758,4.942983933
2009,201,5.136067792,5.824891271
2009,202,6.115082192,6.791748138
2009,203,2.955809569,4.24749408
2009,204,3.055606094,4.227382732
2009,205,2.709602405,3.745884876
2009,206,3.084926485,4.038399168
2009,207,3.715284319,6.144330863
2009,208,4.088847314,5.675823668
2009,209,3.818469979,5.080661281
2009,210,5.004960954,5.152825373
2009,211,5.032052959,5.418361774
2009,212,4.788916105,5.394858367
2009,213,5.026407193,5.439067016
2009,214,4.114426945,4.522953194
2009,215,4.257242938,4.550614254
2009,216,4.388227747,5.553839874
2009,217,3.514768077,4.999108451
2009,218,5.071033108,6.103103689
2009,219,5.869497485,6.26681471
2009,220,4.617566078,5.075500323
2009,221,5.502930609,5.871734129
2009,222,2.736969816,3.456786888
2009,223,4.250654974,4.940958293
2009,224,3.47677699,4.183545582
2009,225,0.838938563,2.350494633
2009,226,2.717051639,4.741172349
2009,227,5.326664477,6.555663969
2009,228,5.372038528,6.286111283
2009,229,4.975530166,5.632105104
2009,230,4.685566426,5.672554025
2009,231,4.946502378,5.311261268
2009,232,4.341755488,4.689419991
2009,233,2.944797318,3.685065698
2009,234,2.704480452,3.366070295
2009,235,3.369945891,4.190570799
2009,236,2.496436275,3.946107344
2009,237,3.360836064,4.592300134
2009,238,4.400153888,5.117543469
2009,239,4.152502214,4.518520068
2009,240,3.739170811,3.883963986
2009,241,3.516840447,3.665617906
2009,242,3.778011505,4.065923402
2009,243,3.263539104,3.675070091
2009,244,3.167247011,3.281049963
2009,245,3.331076885,3.713709687
2009,246,2.356835389,2.940687793
2009,247,3.08792792,4.541241176
2009,248,3.36353945,3.722664724
2009,249,2.303187718,2.881619968
2009,250,3.236952325,3.86207475
2009,251,2.844002695,3.177563544
2009,252,3.863738144,4.093595367
2009,253,3.53574302,3.807211835
2009,254,3.163994129,3.496223928
2009,255,2.408264762,2.984967949
2009,256,3.373130174,4.505228422
2009,257,3.449864065,3.726051153
2009,258,3.585468563,3.905390815
2009,259,3.488701713,3.731092023
2009,260,3.197481617,3.485328796
2009,261,2.583000768,2.804735509
2009,262,2.693113228,3.729459475
2009,263,3.060266989,3.451435933
2009,264,2.931823094,3.198442111
2009,265,2.619618041,2.828142097
2009,266,2.315274343,2.618561349
2009,267,2.464329948,2.847052113
2009,268,2.868123718,3.580617598
2009,269,2.582295682,2.882170999
2009,270,2.796473021,3.089020306
2009,271,2.409333215,2.601657433
2009,272,2.93399454,3.222093971
2009,273,2.451203382,2.741240705
2009,274,2.818396628,3.156174048
2009,275,2.461748025,2.785445826
2009,276,0.198545506,0.980499788
2009,277,1.967200239,3.778077622
2009,278,2.55605493,3.500511067
2009,279,2.314564407,2.445823075
2009,280,2.662716873,2.901564377
2009,281,2.111354811,2.305260163
2009,282,1.97562648,2.186332375
2009,283,1.998800477,2.092885997
2009,284,1.911793227,1.994720317
2009,285,1.910758191,1.971264193
2009,286,2.195881386,2.559242551
2009,287,1.851260448,1.870950803
2009,288,1.980456614,2.03597396
2009,289,1.902903264,2.220126806
2009,290,1.851905993,1.920530708
2009,291,1.856899376,2.305458759
2009,292,1.441318085,1.886637146
2009,293,1.641944913,1.941451064
2009,294,1.42251766,1.525816521
2009,295,1.609206631,1.661605034
2009,296,1.585490079,1.732819209
2009,297,1.544064827,1.608727845
2009,298,1.631519866,1.724588583
2009,299,1.359755507,1.417128367
2009,300,1.490211124,1.511799068
2009,301,0.297651116,2.294813912
2009,302,0.494792857,0.623788143
2009,303,0.254748543,0.389797107
2009,304,0.275615056,0.325761282
2009,305,0.284562077,0.300199145
2009,306,0.288053539,0.396330844
2009,307,0.352463989,0.403131711
2009,308,0.260966321,0.373754392
2009,309,0.306114587,0.427711995
2009,310,0.235052559,0.37093401
2009,311,0.077210434,0.332235864
2009,312,0.203333368,0.26076418
2009,313,0.269400974,0.371751833
2009,314,0.312394788,0.312394788
2009,315,0.281961982,0.296514024
2009,316,0.326197566,0.388521294
2009,317,0.338161272,0.385013845
2009,318,0.200585802,0.377188513
2009,319,0.208625837,0.335826925
2009,320,0.162841574,0.178680005
2009,321,0.124453616,0.150430728
2009,322,0.089592729,0.098195424
2009,323,0.080117475,0.082578903
2009,324,0.169459233,0.211202061
2009,325,0.170092475,0.187329704
2009,326,0.049562902,0.049562902
2009,327,,0.193087414
2009,328,0.102462679,0.11212643
2009,329,0.07024921,0.073347449
2009,330,-0.049673092,-0.049673092
2009,331,-0.010418827,-0.010418827
2009,332,0.023532557,0.023532557
2009,333,0.060402401,0.40717906
2009,334,0.028176498,0.905017515
2009,335,0.02508175,0.983061223
2009,336,0.047178954,0.611016752
2009,337,0.018340513,0.505299008
2009,338,0.100183479,0.339368292
2009,339,0.059745151,0.354842135
2009,340,0.032440928,0.216576759
2009,341,0.022251234,0.233345222
2009,342,0.026465029,0.489355999
2009,343,0.048219793,0.236025523
2009,344,0.149833561,0.185725059
2009,345,0.149099219,0.237429024
2009,346,0.04298805,0.095037832
2009,347,0.053165032,0.09923797
2009,348,0.049582889,0.078096374
2009,349,0.08393359,0.359506209
2009,350,0.123784631,0.123784631
2009,351,0.127953557,0.127953557
2009,352,0.115111871,0.168257599
2009,353,0.112054917,0.141874614
2009,354,0.114631197,0.13827965
2009,355,0.066061506,0.121888713
2009,356,0.049803455,0.098643032
2009,357,0.010853668,1.05870602
2009,358,0.012499904,0.569105293
2009,359,0.050900096,0.464073229
2009,360,0.095375725,0.362807877
2009,361,0.10855482,0.293528727
2009,362,0.030587107,0.18104646
2009,363,0.03278722,0.99835484
2009,364,0.06411893,0.741684096
2009,365,0.046679574,0.410400183
2010,1,0.079039701,0.332769111
2010,2,0.075577018,0.341722835
2010,3,0.105719895,0.312203414
2010,4,0.082830722,0.237081208
2010,5,0.074876551,0.217622753
2010,6,0.077693362,0.258247978
2010,7,0.085721438,0.247855903
2010,8,0.08355732,0.139205395
2010,9,0.086044336,0.244089378
2010,10,0.051815909,0.143261614
2010,11,0.080269824,0.185835074
2010,12,0.087212578,0.163032208
2010,13,0.032482331,0.140119887
2010,14,0.011373586,0.094931696
2010,15,0.074153532,0.223325023
2010,16,0.072638904,0.205720868
2010,17,0.025282045,0.028461702
2010,18,0.071052676,0.24644636
2010,19,0.056602248,0.478152629
2010,20,0.021877302,1.435686589
2010,21,0.053004201,1.302213339
2010,22,0.0064458,0.853256878
2010,23,0.006835613,2.06169552
2010,24,0.016872149,0.845507957
2010,25,0.121512181,0.822336696
2010,26,0.153173698,0.62251661
2010,27,0.125967015,0.432203925
2010,28,0.016461307,1.64299882
2010,29,0.082048101,0.559358787
2010,30,0.142600912,0.522263411
2010,31,0.159812613,0.503431044
2010,32,0.138584917,0.52569418
2010,33,0.185095464,0.608937931
2010,34,0.002911886,0.307112436
2010,35,0.023799341,1.8357892
2010,36,0.067636505,0.988401857
2010,37,0.102390191,1.03503568
2010,38,0.06966211,0.572821224
2010,39,0.070565171,0.599450219
2010,40,0.24158805,0.66965261
2010,41,0.37445431,0.672656707
2010,42,0.007978341,1.11968109
2010,43,0.077149676,0.854481914
2010,44,0.067999099,0.521139146
2010,45,0.22166144,0.596304245
2010,46,0.293829656,0.456871536
2010,47,0.239200613,0.491458124
2010,48,0.302580422,0.477005116
2010,49,0.310436251,0.435010525
2010,50,0.294085584,0.399565525
2010,51,0.187188507,0.676904316
2010,52,0.076293649,0.884450447
2010,53,0.026881401,0.610409406
2010,54,0.076808164,0.960880148
2010,55,0.068177272,0.852747198
2010,56,0.042003809,0.491620653
2010,57,0.284134685,0.45933627
2010,58,0.083406226,0.3890635
2010,59,0.007395774,1.789479142
2010,60,0.033438898,1.100365343
2010,61,0.312096387,0.767070496
2010,62,0.360573712,0.647723863
2010,63,0.376261224,0.604688657
2010,64,0.364247883,0.572587552
2010,65,0.204244769,0.863534437
2010,66,0.539100544,0.989875883
2010,67,0.003332895,1.604973552
2010,68,0.1625526,1.133288097
2010,69,0.179537235,1.262699456
2010,70,0.062760441,0.952744715
2010,71,0.321396499,0.644633877
2010,72,0.265205746,0.501692077
2010,73,0.10606404,0.607204562
2010,74,0.213607531,0.455034628
2010,75,0.348626814,0.413441787
2010,76,0.393296967,0.464499863
2010,77,0.349813861,0.533219312
2010,78,0.064240093,0.304611763
2010,79,0.043798762,0.613421514
2010,80,0.26728114,0.392317802
2010,81,0.293685951,0.376421735
2010,82,0.080521648,0.345099363
2010,83,0.041745929,0.839133196
2010,84,0.358967085,0.528595162
2010,85,0.201940479,0.552072503
2010,86,0.193164541,0.354140205
2010,87,0.284382019,0.407292705
2010,88,0.296270504,0.381621934
2010,89,0.308704684,0.427226892
2010,90,0.246525021,0.450347658
2010,91,0.092962284,0.605961362
2010,92,0.138035555,0.848823099
2010,93,0.17964858,0.574694811
2010,94,0.256887598,0.811676687
2010,95,0.235052203,0.839219065
2010,96,0.265104205,0.332957301
2010,97,0.191458897,0.351309786
2010,98,0.311921524,0.378488891
2010,99,0.355999313,0.406434481
2010,100,0.323245312,0.395307671
2010,101,0.250465897,0.392022129
2010,102,0.320087543,0.488295174
2010,103,0.37614735,0.536202509
2010,104,0.262066389,0.403464761
2010,105,0.31395297,0.405486994
2010,106,0.193161149,0.24066112
2010,107,0.295118377,0.485037754
2010,108,0.257067254,0.363510583
2010,109,0.138667302,0.228891943
2010,110,0.436766187,0.499338592
2010,111,0.391989563,0.75759474
2010,112,0.349889826,0.565855354
2010,113,0.012831882,2.016546997
2010,114,0.158573973,1.440379624
2010,115,0.317157674,1.054870511
2010,116,0.412124573,0.968822296
2010,117,0.594251449,0.882841528
2010,118,0.851113622,0.966544423
2010,119,0.605316666,0.784336227
2010,120,0.481851169,0.662807789
2010,121,0.487649314,0.578094677
2010,122,0.631394734,0.836047142
2010,123,0.529930561,0.642069929
2010,124,0.64359413,0.729781051
2010,125,0.932035535,1.069463957
2010,126,0.917016845,1.108046444
2010,127,0.705280319,0.901330786
2010,128,0.67025349,0.810970649
2010,129,0.841460039,1.006156827
2010,130,0.957739395,1.094607125
2010,131,0.893694675,1.048835543
2010,132,0.722116734,0.862467552
2010,133,0.776178535,0.885872928
2010,134,0.887806757,0.980313089
2010,135,0.979936185,1.106797818
2010,136,1.156675983,1.355657339
2010,137,1.169823596,1.301420922
2010,138,1.228063439,1.322782994
2010,139,1.300084632,1.443964968
2010,140,1.359612262,1.601785859
2010,141,1.529231761,1.73422392
2010,142,1.74245947,2.013514765
2010,143,1.924855856,2.191934346
2010,144,1.590866027,1.759680738
2010,145,1.646918736,1.75346685
2010,146,2.11168044,2.321783622
2010,147,2.012253637,2.249932088
2010,148,2.204730062,2.469033119
2010,149,2.582317899,2.712636047
2010,150,2.607166086,2.707144541
2010,151,2.703129617,2.997396264
2010,152,2.944881413,3.182569707
2010,153,2.943358396,3.146327275
2010,154,3.021292379,3.155377188
2010,155,2.731231165,2.968665157
2010,156,2.987149657,3.33391774
2010,157,2.72168414,3.07442274
2010,158,3.099852212,3.395373584
2010,159,3.642706908,4.083696704
2010,160,3.47941655,3.838480466
2010,161,3.586988835,3.70443838
2010,162,3.766757313,4.155926919
2010,163,3.438183737,3.648095621
2010,164,3.071694401,3.233473521
2010,165,3.398945523,3.609185114
2010,166,3.240946186,3.405444747
2010,167,3.104105159,3.262644038
2010,168,3.155208373,3.321649404
2010,169,3.125707645,3.310596546
2010,170,3.451008474,3.628507635
2010,171,3.549738938,3.71546859
2010,172,3.250066725,4.725677398
2010,173,3.204933372,4.093773721
2010,174,2.887945592,3.25580223
2010,175,2.648576423,3.24645834
2010,176,2.705156966,3.054360937
2010,177,3.874155465,4.305920509
2010,178,3.756346044,4.204305817
2010,179,2.94031247,3.341260706
2010,180,3.29374488,3.606291287
2010,181,,3.521166005
2010,182,2.585607967,2.854280202
2010,183,2.782721104,3.146356086
2010,184,4.003886941,4.598810481
2010,185,3.907522435,4.178674912
2010,186,3.865334007,4.240636514
2010,187,3.534261289,4.019088609
2010,188,3.37264984,3.648162264
2010,189,2.413380062,2.708103839
2010,190,2.827376627,3.235006182
2010,191,2.120479647,2.852494184
2010,192,1.649103728,2.541281341
2010,193,2.084659773,4.667421399
2010,194,2.873220342,4.214405565
2010,195,3.402012926,3.894558915
2010,196,2.796325568,4.098511282
2010,197,3.249912674,3.885855216
2010,198,2.427783477,3.300827483
2010,199,1.403917792,5.866468573
2010,200,2.20723577,4.57601423
2010,201,2.848104073,5.447260697
2010,202,1.700712997,2.605123782
2010,203,2.380355331,3.025418265
2010,204,2.748407553,3.787838321
2010,205,2.935418937,3.916674203
2010,206,1.330933551,3.386257095
2010,207,2.427553416,4.899475218
2010,208,0.570430047,1.975173625
2010,209,2.034966657,3.830814844
2010,210,2.975146886,4.123621978
2010,211,2.688379787,4.862259929
2010,212,1.444419282,3.370123092
2010,213,2.315852303,3.636970599
2010,214,3.592180789,4.275499742
2010,215,3.624966898,4.05815086
2010,216,3.323552344,3.779667654
2010,217,3.183395182,4.127989078
2010,218,3.039806789,4.814829161
2010,219,2.494710677,4.570692856
2010,220,2.924953711,5.810000009
2010,221,3.904594589,5.414911524
2010,222,,5.037101473
2010,223,,5.947158397
2010,224,,5.98611404
2010,225,4.722813786,5.980778561
2010,226,4.667992016,5.720055539
2010,227,4.23499139,5.565174639
2010,228,3.241098488,4.591350431
2010,229,3.774467858,5.561042176
2010,230,3.543718324,5.109915008
2010,231,5.250403827,6.246324314
2010,232,3.821394269,4.262442329
2010,233,2.796623701,3.524288905
2010,234,2.994350744,4.756076116
2010,235,3.161234389,4.905281974
2010,236,3.805002194,4.064055291
2010,237,3.245965734,3.87592801
2010,238,2.514137785,3.149224604
2010,239,3.12875644,4.084109905
2010,240,,
2010,241,,
2010,242,4.105917832,4.840115654
2010,243,4.207124361,5.275325416
2010,244,5.1256285,5.69653132
2010,245,5.159760895,5.54134638
2010,246,3.37072946,3.478858627
2010,247,4.037187293,4.312426177
2010,248,4.043752606,4.270284336
2010,249,3.46813957,3.704803742
2010,250,2.960697516,3.258359121
2010,251,3.63779413,3.84145367
2010,252,3.735607065,3.993346529
2010,253,3.770149326,3.898342357
2010,254,3.734083737,3.920446819
2010,255,2.189065032,2.735411147
2010,256,2.809801517,3.408960688
2010,257,3.332947185,3.573165316
2010,258,3.413444157,3.632649426
2010,259,3.22109207,3.505311191
2010,260,3.207527029,3.472591937
2010,261,2.530950745,3.047357054
2010,262,2.199708505,2.258220274
2010,263,2.614407426,2.850539046
2010,264,2.508423703,2.82588572
2010,265,0.164708496,1.338839794
2010,266,1.21845655,4.130155942
2010,267,2.692724112,3.579688541
2010,268,2.432293539,3.050805108
2010,269,2.457576672,2.727328371
2010,270,2.067174801,2.255976814
2010,271,2.504356427,2.830385554
2010,272,2.814588135,3.022463503
2010,273,2.458540251,2.600963311
2010,274,2.629840261,2.848840408
2010,275,2.111495524,2.55145405
2010,276,1.902905511,2.72028191
2010,277,1.705673512,2.831660371
2010,278,1.804694549,3.45458567
2010,279,2.420612212,3.057265417
2010,280,2.951981363,3.309015574
2010,281,2.497413704,2.769348341
2010,282,2.526019227,2.752450184
2010,283,2.249827207,2.479853129
2010,284,2.185323352,2.362866732
2010,285,2.082263605,2.277916158
2010,286,1.757165458,1.894611568
2010,287,1.7659754,1.93834853
2010,288,1.276618295,1.623454502
2010,289,1.662113715,2.18578198
2010,290,1.84224042,2.427173455
2010,291,1.645685119,1.766995284
2010,292,1.646554084,1.733433107
2010,293,1.655902484,1.723786107
2010,294,0.968708188,1.540863255
2010,295,1.117787305,1.285640625
2010,296,1.255718918,1.449343735
2010,297,1.47605118,1.565572014
2010,298,1.649811609,1.681042479
2010,299,1.463226096,1.521650428
2010,300,1.414380081,1.459732537
2010,301,1.292110667,1.466598927
2010,302,1.418985636,1.536392618
2010,303,1.62312566,1.668120214
2010,304,1.307942968,1.428816091
2010,305,1.114958761,1.266194142
2010,306,0.865535762,0.897402671
2010,307,0.95542038,1.146622705
2010,308,0.940156382,1.069542866
2010,309,0.981367798,1.046534979
2010,310,0.9967627,1.062506815
2010,311,1.151782917,1.209019215
2010,312,1.024398418,1.132890341
2010,313,0.859096897,0.982034107
2010,314,0.2418932,0.463735662
2010,315,0.224718177,0.263717396
2010,316,0.182940997,0.264057243
2010,317,0.189310249,0.219380069
2010,318,0.166581898,0.186298241
2010,319,0.050611191,0.119904691
2010,320,0.105017878,0.129654573
2010,321,0.165232721,0.221687377
2010,322,0.07564615,0.183460328
2010,323,0.068632734,0.208380005
2010,324,0.198562244,0.249390245
2010,325,0.044140394,0.174000799
2010,326,0.051625487,0.16653319
2010,327,0.126145108,0.18286808
2010,328,0.12179778,0.165344448
2010,329,0.01441704,0.075279594
2010,330,0.131077537,0.221522375
2010,331,0.097142604,0.124706202
2010,332,0.089673525,0.192035133
2010,333,0.023920461,0.580738134
2010,334,0.112672958,0.22317637
2010,335,0.123675367,0.175127871
2010,336,0.115843423,0.226172958
2010,337,0.054080095,0.118809186
2010,338,0.028763725,0.153361611
2010,339,0.051913975,0.105923365
2010,340,0.036298084,0.099760206
2010,341,0.012625345,0.066412084
2010,342,0.037626513,0.118231159
2010,343,0.030702298,0.139671379
2010,344,-0.033923121,-0.033923121
2010,345,0.023117485,0.103415535
2010,346,0.050337058,0.157679745
2010,347,0.124164599,0.124164599
2010,348,0.118681845,0.125071462
2010,349,0.099745533,0.12104924
2010,350,0.103241114,0.113858387
2010,351,0.074638251,0.795859034
2010,352,0.064733144,0.249578883
2010,353,0.170565318,0.207176975
2010,354,0.16360759,0.16388137
2010,355,0.127715851,0.173587623
2010,356,0.086425118,0.086425118
2010,357,0.010461081,0.693060503
2010,358,0.067218672,0.403610525
2010,359,0.090094183,0.359693711
2010,360,0.074520327,0.297603312
2010,361,0.027655617,0.078696854
2010,362,0.078587524,0.159436728
2010,363,0.046939856,0.206975875
2010,364,0.031482814,1.019916601
2010,365,0.005095606,0.315035728
2011,1,0.028808623,0.356286102
2011,2,0.094273613,0.314830872
2011,3,0.05166953,0.392176019
2011,4,0.026787841,0.222891092
2011,5,0.044425543,0.14584932
2011,6,0.053374982,0.226745513
2011,7,0.060187303,0.260305631
2011,8,0.014907853,0.105515656
2011,9,0.044573216,0.136299367
2011,10,0.03957779,0.169424076
2011,11,0.069440817,0.130475426
2011,12,0.049874295,0.149547462
2011,13,0.065802078,0.125175654
2011,14,0.029077378,0.108478458
2011,15,0.076682035,0.147266459
2011,16,0.025002642,0.194879665
2011,17,0.036344009,0.042257868
2011,18,0.043860814,0.19356158
2011,19,0.054031704,0.231984511
2011,20,0.037609936,0.051198078
2011,21,0.052837293,0.223434212
2011,22,0.063426675,0.152867251
2011,23,0.026349797,0.103268344
2011,24,0.055371112,0.148085326
2011,25,0.133251598,0.146700382
2011,26,0.085164853,0.11444579
2011,27,0.089908684,0.134248805
2011,28,0.102870377,0.127128853
2011,29,0.071127817,0.127093561
2011,30,0.074730731,0.265489233
2011,31,0.029364253,0.223671047
2011,32,0.078122133,0.325055008
2011,33,0.051730813,0.295189445
2011,34,0.053478198,0.262315764
2011,35,0.114833605,0.201506483
2011,36,0.07002093,0.096066205
2011,37,0.04134096,0.178930022
2011,38,0.150752815,0.150752815
2011,39,0.121621507,0.299480557
2011,40,0.073936158,0.089422002
2011,41,0.071896084,0.122601852
2011,42,0.115903741,0.161082419
2011,43,0.128992198,0.178220125
2011,44,0.142103263,0.156437392
2011,45,0.133334649,0.133660934
2011,46,0.067819505,0.067819505
2011,47,0.059308657,0.073269405
2011,48,0.039336316,0.161698932
2011,49,0.09785178,0.134614763
2011,50,0.08036938,0.133840188
2011,51,0.076433816,0.120922923
2011,52,0.076476342,0.621024331
2011,53,0.181431783,0.242937123
2011,54,0.025815226,0.025815226
2011,55,0.10986228,0.143107778
2011,56,0.148134512,0.20866613
2011,57,0.087570377,0.087570377
2011,58,0.002155907,1.575905465
2011,59,0.236225876,0.485679106
2011,60,0.302496485,0.47631097
2011,61,0.199073779,0.293789831
2011,62,0.076727039,0.076727039
2011,63,0.119256525,0.234204746
2011,64,0.125933066,0.125933066
2011,65,0.113513422,0.113513422
2011,66,0.177327729,0.199824732
2011,67,0.070984692,0.167804351
2011,68,0.112692057,0.184643307
2011,69,0.122836138,0.174449296
2011,70,0.125213493,0.149161402
2011,71,0.101765142,0.106483424
2011,72,0.087696872,0.10495868
2011,73,0.104488159,0.104488159
2011,74,0.096005255,0.129448118
2011,75,0.086532745,0.086532745
2011,76,0.132806591,0.132806591
2011,77,0.094226727,0.094226727
2011,78,0.143395607,0.143395607
2011,79,0.175168307,0.194695352
2011,80,0.231222281,0.237336367
2011,81,0.097348405,0.322516477
2011,82,,
2011,83,0.124384269,0.124384269
2011,84,0.107815593,0.171034855
2011,85,0.139673007,0.180684877
2011,86,0.093131662,0.165525866
2011,87,0.099511574,0.099511574
2011,88,0.092173441,0.145292925
2011,89,0.075757496,0.167690505
2011,90,0.095645789,0.175737021
2011,91,0.118697386,0.153112751
2011,92,0.117508427,0.117508427
2011,93,0.087556726,0.235649027
2011,94,0.1024589,0.218961703
2011,95,0.158023704,0.258739412
2011,96,,
2011,97,0.171374338,0.171374338
2011,98,0.114561713,0.128088095
2011,99,0.119428729,0.455895895
2011,100,0.060950772,0.780890963
2011,101,0.195975738,0.332710524
2011,102,0.14852942,0.227753121
2011,103,0.14653813,0.201425902
2011,104,0.105904725,0.284172645
2011,105,0.135267047,0.212947014
2011,106,0.110831575,0.138269419
2011,107,0.102871419,0.184084206
2011,108,0.073272674,0.301743156
2011,109,0.069356023,0.194695074
2011,110,0.101634844,0.136212314
2011,111,0.081195835,0.339154521
2011,112,0.129445227,0.242788986
2011,113,0.135385168,0.148525457
2011,114,0.084918977,0.296812186
2011,115,0.12647642,0.26792573
2011,116,0.097772679,0.315797652
2011,117,0.077098592,0.277839733
2011,118,0.150381987,0.273071382
2011,119,0.148502374,0.296562567
2011,120,0.144455792,0.269770609
2011,121,0.159952298,0.241974454
2011,122,0.102231962,0.191570888
2011,123,0.137086447,0.146417304
2011,124,0.145175687,0.169104272
2011,125,0.193167484,0.314310174
2011,126,0.227461976,0.318162595
2011,127,0.28919381,0.387989292
2011,128,0.247876527,0.292135591
2011,129,0.180519939,0.180519939
2011,130,0.287220866,0.531442956
2011,131,0.230382043,0.230382043
2011,132,0.30745127,0.379282241
2011,133,0.407731562,0.412990299
2011,134,0.569818888,0.661703343
2011,135,0.513848825,0.621324457
2011,136,0.58937331,0.621808123
2011,137,0.464184379,0.59222895
2011,138,0.474984983,0.521550372
2011,139,0.604116571,0.785385851
2011,140,0.553581084,0.715676745
2011,141,0.680854262,0.71723627
2011,142,0.866238642,0.997383388
2011,143,0.853809033,1.045184076
2011,144,0.952550241,1.119293027
2011,145,0.758115099,1.035028018
2011,146,1.084511261,1.294983471
2011,147,1.11604433,1.224284506
2011,148,1.378290568,1.493363624
2011,149,1.621209852,1.806929666
2011,150,1.166079208,1.559135024
2011,151,1.338056847,1.433633547
2011,152,1.641649807,1.771481405
2011,153,1.776363887,1.906705235
2011,154,2.045113809,2.145020538
2011,155,1.945060901,2.046439237
2011,156,2.060443732,2.238648149
2011,157,2.33317084,2.428939904
2011,158,2.263403594,2.39850375
2011,159,2.385641595,2.53581576
2011,160,2.474725296,2.629222652
2011,161,2.552744257,2.687658056
2011,162,2.624520353,2.866698127
2011,163,2.746717277,2.912222576
2011,164,2.725452486,2.971308468
2011,165,2.717229513,2.976215799
2011,166,2.658069055,2.960765779
2011,167,3.083266289,3.306392911
2011,168,2.919946345,3.130232765
2011,169,3.229013249,3.598232859
2011,170,3.094273567,3.416836944
2011,171,3.477150654,3.71323636
2011,172,3.236554658,3.47894341
2011,173,2.800531074,3.084964849
2011,174,3.234912735,3.397726454
2011,175,3.329034345,3.491699797
2011,176,3.392844752,3.718482865
2011,177,3.136491982,3.230990921
2011,178,2.792690494,3.111242128
2011,179,3.056186509,3.280831759
2011,180,2.990592379,3.608850877
2011,181,1.544317502,4.859408029
2011,182,3.600002346,4.533453328
2011,183,2.792087216,2.995328979
2011,184,3.029137042,3.461863408
2011,185,2.868784022,4.110684573
2011,186,3.001546586,3.488643446
2011,187,3.070386334,3.552504164
2011,188,2.999905002,4.61886809
2011,189,4.429371341,4.894819112
2011,190,2.616363301,3.867021973
2011,191,2.49120005,4.223220775
2011,192,2.965043456,3.877266726
2011,193,3.548251124,3.976148404
2011,194,3.806903974,4.169665363
2011,195,4.117033888,4.273110838
2011,196,3.429383612,3.642566598
2011,197,2.48002633,2.864580729
2011,198,2.857715302,2.993375595
2011,199,1.797704486,4.482086829
2011,200,3.067057917,4.192939357
2011,201,3.543632752,4.098083317
2011,202,2.638597227,4.942433171
2011,203,4.010529285,4.737382994
2011,204,2.118134634,2.452667335
2011,205,2.26077367,5.184722813
2011,206,3.118103346,4.125522703
2011,207,2.868955986,3.991126062
2011,208,3.852424163,4.727829928
2011,209,3.750441865,4.376524073
2011,210,2.929411351,5.029257155
2011,211,3.607115037,4.26730798
2011,212,3.020842203,3.447917652
2011,213,3.108477906,5.595795365
2011,214,3.787329036,5.008766826
2011,215,3.26830266,5.536689522
2011,216,3.698256998,4.616861276
2011,217,3.390581606,4.591726726
2011,218,2.032958391,2.961070961
2011,219,3.105025402,3.512047801
2011,220,4.363280776,4.700142669
2011,221,2.955122915,3.215375645
2011,222,3.039653574,3.258329689
2011,223,2.4184672,2.815593853
2011,224,3.033399844,4.481621557
2011,225,3.864813069,4.344265649
2011,226,4.180312079,5.362668021
2011,227,1.376449303,2.1592727
2011,228,3.282624028,3.980050641
2011,229,3.443804282,3.986182663
2011,230,2.769525097,3.509408688
2011,231,2.14688993,3.51832869
2011,232,4.3024056,5.138142906
2011,233,3.985065082,4.555268444
2011,234,4.19315869,4.893489595
2011,235,3.6478562,4.268952916
2011,236,3.233663717,4.096159891
2011,237,3.056155155,3.618116639
2011,238,3.890769914,4.362225142
2011,239,3.295520107,3.452186722
2011,240,3.880384578,4.353688946
2011,241,3.612550683,3.967145014
2011,242,3.563803331,4.157739481
2011,243,2.85005811,5.387776443
2011,244,3.508941049,4.714297837
2011,245,3.322459266,4.911309419
2011,246,4.160724611,4.556509128
2011,247,3.204551341,3.578179723
2011,248,0.98135982,1.521112653
2011,249,3.538555354,4.149429804
2011,250,3.04648868,3.5526738
2011,251,3.527550494,3.945335149
2011,252,2.047319935,2.698750719
2011,253,1.579973802,3.888214028
2011,254,2.590607398,4.221904618
2011,255,1.47592367,2.151432743
2011,256,2.916435191,3.963415871
2011,257,2.758855543,3.834225607
2011,258,2.559580049,3.407486871
2011,259,3.306816984,3.866524719
2011,260,3.675307316,4.325093941
2011,261,3.261302661,3.972974097
2011,262,3.246884756,3.741130007
2011,263,3.111387729,3.451528472
2011,264,2.488421246,2.881490652
2011,265,3.177646282,3.572308294
2011,266,2.931049744,3.225793441
2011,267,2.988858055,3.510173782
2011,268,2.9904574,3.468325038
2011,269,2.335695992,2.433954503
2011,270,1.80902311,2.129859998
2011,271,2.314569303,2.523878731
2011,272,2.827339764,3.000162682
2011,273,2.068039038,2.225762123
2011,274,2.114010665,2.367911839
2011,275,1.282818274,2.370097838
2011,276,2.239359333,2.731858622
2011,277,2.606400874,3.136562513
2011,278,2.74659342,3.21582404
2011,279,2.417016354,2.748079247
2011,280,2.094659048,2.303258719
2011,281,1.652555421,1.844144659
2011,282,1.759481598,1.843617836
2011,283,1.911280331,2.146578731
2011,284,2.043882473,2.258441591
2011,285,1.849975609,2.045242706
2011,286,2.136447405,2.376106437
